rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
23.0,University of Tokyo,76.1,81.4,85.1,74.7,51.2,32.4,26199.0,5.7,0.1,2015
24.0,Carnegie Mellon University,74.3,61.6,74.9,92.0,53,59.3,11885.0,13.1,0.35,2015
25.0,National University of Singapore,73.3,72.0,78.1,66.0,53.4,94.9,31592.0,15.5,0.34,2015
26.0,University of Washington,73.2,64.5,68.9,95.0,44.7,47.9,44020.0,11.8,0.13,2015
27.0,Georgia Institute of Technology,72.8,62.5,71.2,85.8,72.3,68.9,19967.0,20.1,0.26,2015
28.0,University of Texas at Austin,72.3,64.3,72.0,91.5,58.1,33.1,49427.0,17.4,0.09,2015
29.0,LMU Munich,71.9,65.1,69.1,83.0,100,56.4,35691.0,15.5,0.13,2015
30.0,University of Illinois at Urbana-Champaign,71.9,67.7,79.0,77.8,51.7,43.9,42727.0,18.7,0.2,2015
31.0,University of Wisconsin-Madison,71.9,67.7,71.3,87.7,53.3,33.6,39655.0,10.8,0.11,2015
32.0,University of British Columbia,71.8,60.5,69.0,85.3,40.1,84.8,50152.0,17.6,0.25,2015
33.0,University of Melbourne,71.2,60.4,70.9,80.6,61.2,81.3,40128.0,23.7,0.35,2015
34.0,London School of Economics and Political Science,70.9,65.4,74.2,71.3,40.6,87.4,,,,2015
35.0,École Polytechnique Fédérale de Lausanne,70.9,54.7,56.9,95.0,61.9,98.8,9666.0,10.5,0.54,2015
36.0,University of Edinburgh,70.4,58.9,62.9,88.3,41.2,84.3,25774.0,14.1,0.36,2015
37.0,"University of California, Santa Barbara",70.0,49.4,61.4,99.2,87.1,64.3,22020.0,27.3,0.11,2015
38.0,New York University,69.9,68.3,62.4,89.5,30.2,41.2,42056.0,6.8,0.19,2015
39.0,McGill University,69.6,63.3,69.9,76.0,38.6,79.0,31326.0,13.7,0.23,2015
40.0,King’s College London,69.4,55.6,62.3,88.3,39,87.0,21394.0,11.4,0.37,2015
41.0,"University of California, San Diego",68.6,52.0,66.6,96.4,54.2,37.0,27233.0,6.5,0.11,2015
42.0,Washington University in St Louis,67.8,57.6,55.2,97.1,-,46.5,12528.0,5.7,0.17,2015
43.0,University of Hong Kong,67.5,62.1,72.6,65.1,56,81.9,19835.0,17.6,0.38,2015
44.0,Karolinska Institute,66.8,57.1,68.0,76.8,65.5,60.6,7774.0,11.5,0.22,2015
45.0,Australian National University,66.5,53.7,70.9,71.1,38.9,91.3,14604.0,19.2,0.35,2015
46.0,University of Minnesota,65.9,59.9,64.7,82.9,-,33.8,46825.0,18.0,0.13,2015
47.0,University of North Carolina at Chapel Hill,65.9,57.9,58.6,91.0,40.5,35.3,26518.0,7.3,0.08,2015
48.0,Peking University,65.2,70.0,61.9,63.7,100,53.7,40148.0,8.3,0.14,2015
49.0,Tsinghua University,65.1,64.1,68.3,65.0,99.7,44.6,39763.0,13.7,0.1,2015
50.0,Seoul National University,64.8,75.5,77.1,48.7,86.3,30.3,26389.0,13.9,0.1,2015
51.0,Hong Kong University of Science and Technology,64.7,51.8,66.8,72.9,57.6,77.8,11385.0,23.8,0.36,2015
52.0,Korea Advanced Institute of Science and Technology (KAIST),64.5,63.5,63.2,71.4,100,34.9,9027.0,10.0,0.09,2015
53.0,University of Manchester,64.5,58.1,58.7,74.3,39.4,82.0,34938.0,15.3,0.34,2015
54.0,Brown University,64.1,55.5,54.2,92.0,32.7,37.0,8653.0,10.1,0.19,2015
55.0,KU Leuven,63.7,53.0,63.6,71.8,99.9,62.3,42503.0,41.9,0.18,2015
56.0,"University of California, Davis",63.7,54.4,59.7,80.4,55.4,52.9,35364.0,13.9,0.13,2015
57.0,Boston University,63.6,56.4,46.7,94.4,30.3,47.8,24789.0,8.6,0.17,2015
58.0,Pennsylvania State University,62.9,54.6,64.8,76.0,60.4,37.4,44501.0,12.4,0.12,2015
59.0,Kyoto University,62.8,70.4,68.4,57.0,73.3,29.0,22809.0,5.6,0.07,2015
60.0,University of Sydney,62.7,52.8,60.8,69.0,67.3,83.6,41868.0,20.2,0.28,2015
61.0,Nanyang Technological University,62.2,43.9,55.9,75.9,100,92.5,25028.0,16.2,0.33,2015
62.0,École Polytechnique,62.2,50.5,47.1,79.9,76.8,94.5,2429.0,4.8,0.3,2015
63.0,Scuola Normale Superiore di Pisa,61.9,48.2,46.0,96.4,40.1,50.1,462.0,16.5,0.05,2015
64.0,Leiden University,61.3,45.0,58.2,82.3,47.3,59.5,21222.0,17.1,0.1,2015
65.0,The University of Queensland,61.2,45.8,58.4,74.2,66.2,80.4,34718.0,32.7,0.27,2015
66.0,Pohang University of Science and Technology,61.1,52.7,49.3,84.4,100,36.0,3055.0,10.1,0.04,2015
67.0,University of Göttingen,61.0,46.9,48.0,92.3,32.8,53.9,25581.0,25.6,0.12,2015
68.0,Ohio State University,60.7,54.0,51.1,80.4,46.8,51.5,51462.0,13.4,0.12,2015
69.0,Rice University,59.8,41.7,37.1,99.9,34.6,70.8,6333.0,9.0,0.26,2015
70.0,Heidelberg University,59.6,52.6,45.4,81.4,41.6,63.1,28881.0,24.5,0.17,2015
71.0,Delft University of Technology,59.2,55.5,71.4,42.6,100,77.9,15920.0,19.4,0.25,2015
72.0,Erasmus University Rotterdam,59.1,39.8,53.7,82.3,54.4,66.2,20580.0,18.9,0.18,2015
73.0,Wageningen University and Research Center,59.0,44.3,46.8,77.5,100,78.7,9248.0,17.0,0.21,2015
74.0,University of Bristol,58.9,43.7,44.7,85.1,42.1,76.6,17906.0,14.0,0.25,2015
75.0,University of Basel,58.4,41.2,41.1,81.4,97.7,91.2,12551.0,17.3,0.24,2015
76.0,University of Southern California,58.4,55.2,44.6,81.3,34.4,42.7,36534.0,12.9,0.2,2015
77.0,University of Amsterdam,58.2,42.0,55.4,76.6,56.7,60.5,24570.0,14.4,0.11,2015
78.0,École Normale Supérieure,58.1,48.7,36.2,84.8,39.4,81.9,2400.0,7.9,0.2,2015
79.0,Utrecht University,58.0,38.2,54.8,80.0,84.1,52.9,30779.0,15.4,0.07,2015
80.0,Humboldt University of Berlin,57.9,51.9,52.6,71.9,31.9,55.7,29987.0,52.5,0.16,2015
81.0,Free University of Berlin,57.6,49.4,58.0,67.6,33.5,56.6,33062.0,39.3,0.2,2015
82.0,Michigan State University,57.3,51.1,49.4,74.0,31.7,55.0,44750.0,15.7,0.15,2015
83.0,Durham University,56.9,37.2,40.7,88.9,34.8,80.4,15489.0,15.7,0.24,2015
84.0,Monash University,56.9,43.7,54.4,65.7,73.4,79.6,50882.0,40.5,0.36,2015
85.0,Middle East Technical University,56.6,45.5,36.9,92.0,55.2,38.7,25779.0,22.2,0.07,2015
86.0,University of Arizona,56.5,44.9,51.4,74.0,99.6,38.8,36429.0,12.7,0.08,2015
87.0,University of Notre Dame,56.5,43.3,38.5,90.0,-,51.4,11829.0,13.8,0.1,2015
88.0,Tufts University,56.4,43.6,33.9,92.9,58.7,51.1,10410.0,10.0,0.14,2015
89.0,"University of California, Irvine",56.4,39.5,41.7,89.5,40,56.1,26614.0,16.1,0.16,2015
90.0,Ghent University,56.2,42.5,51.6,73.8,85.3,49.1,32166.0,34.1,0.09,2015
91.0,University of Massachusetts,56.1,44.8,49.1,78.7,52.8,40.3,56959.0,13.0,0.11,2015
92.0,University of Pittsburgh,56.1,45.2,46.3,84.4,38.5,32.2,26485.0,5.8,0.1,2015
93.0,Emory University,55.5,49.0,32.4,89.5,42.3,42.9,12338.0,4.5,0.18,2015
94.0,McMaster University,55.3,38.1,43.2,78.8,85,69.4,23823.0,19.3,0.15,2015
95.0,University of Glasgow,55.3,37.0,40.5,83.7,39.9,78.8,22616.0,16.0,0.29,2015
96.0,Vanderbilt University,55.2,46.0,38.2,87.7,59.4,28.3,12161.0,3.6,0.1,2015
97.0,University of Colorado Boulder,55.1,35.0,38.3,97.4,-,39.1,29325.0,16.1,0.08,2015
98.0,Stockholm University,54.6,30.1,45.0,90.9,32.4,53.2,31715.0,23.7,0.08,2015
99.0,Technical University of Munich,54.6,45.6,37.4,78.8,49,64.0,35565.0,31.5,0.2,2015
100.0,Uppsala University,54.6,40.2,53.0,70.9,39.6,57.5,25266.0,18.2,0.12,2015
101.0,Maastricht University,54.3,32.4,48.1,70.1,96.1,89.7,15626.0,18.9,0.48,2015
102.0,Purdue University,54.0,47.8,50.5,62.2,-,64.3,39256.0,18.1,0.22,2015
103.0,Pierre and Marie Curie University,53.9,47.3,30.0,83.3,33.4,64.7,27862.0,8.7,0.18,2015
104.0,University of Helsinki,53.9,37.5,48.1,79.0,31.5,49.7,23505.0,15.1,0.06,2015
105.0,University of Warwick,53.9,41.1,45.8,68.2,35.6,85.7,18529.0,16.6,0.37,2015
106.0,University of Zurich,53.9,40.2,33.1,81.4,40.1,86.9,26583.0,6.5,0.19,2015
107.0,Queen Mary University of London,53.8,32.4,32.9,88.9,37.1,88.6,14260.0,14.0,0.4,2015
108.0,University of Geneva,53.8,34.5,37.2,78.2,65.1,96.8,15668.0,15.0,0.39,2015
109.0,"University of California, Santa Cruz",53.7,30.6,31.9,100.0,33.8,54.6,17404.0,22.7,0.01,2015
110.0,University of New South Wales,53.7,41.1,51.9,61.1,47.8,83.5,38309.0,25.9,0.33,2015
111.0,University of St Andrews,53.6,35.7,35.9,81.4,39.8,90.5,8338.0,12.7,0.47,2015
112.0,University of Sussex,53.6,31.9,30.4,92.8,31.2,83.6,12001.0,17.4,0.35,2015
113.0,University of Montreal,53.4,43.8,44.4,62.9,91.8,76.7,38264.0,20.3,0.25,2015
114.0,University of Tübingen,53.4,41.5,44.7,74.0,54.7,53.0,28327.0,38.9,0.12,2015
115.0,University of York,53.4,32.2,33.8,90.5,32.2,75.0,,,,2015
116.0,Case Western Reserve University,53.2,46.5,37.4,82.9,-,34.4,9259.0,6.4,0.17,2015
117.0,University of Groningen,53.1,36.9,50.8,68.1,88.9,56.1,24556.0,25.6,0.12,2015
118.0,"Royal Holloway, University of London",53.0,29.1,22.4,98.9,32.8,94.4,8747.0,15.9,0.37,2015
119.0,Lund University,52.9,32.6,48.5,74.9,32.6,70.1,28251.0,11.5,0.15,2015
120.0,Paris-Sud University,52.8,37.3,33.1,87.7,28.9,62.7,27603.0,15.0,0.17,2015
121.0,Technical University of Denmark,52.7,39.9,28.2,79.6,98.6,79.7,9990.0,5.0,0.18,2015
122.0,University of Rochester,52.7,41.9,29.2,87.7,36.4,55.5,9390.0,4.5,0.26,2015
123.0,University of Sheffield,52.7,40.0,39.1,74.3,43.8,74.8,23311.0,15.5,0.31,2015
124.0,University of Alberta,52.6,43.8,47.1,61.8,51.8,73.4,36299.0,21.6,0.23,2015
125.0,University of Cape Town,52.6,26.8,35.3,86.6,88,76.7,20040.0,12.1,0.18,2015
126.0,Boston College,52.5,32.4,29.1,95.9,46.5,54.6,13216.0,17.4,0.19,2015
127.0,KTH Royal Institute of Technology,52.5,45.7,44.8,55.1,100,84.0,12062.0,14.6,0.21,2015
128.0,University of Florida,52.5,49.8,52.1,62.2,-,32.2,50095.0,18.7,0.09,2015
129.0,Chinese University of Hong Kong,52.4,43.9,53.5,57.8,42.8,64.0,17916.0,10.2,0.22,2015
130.0,University of Virginia,52.1,48.7,35.9,76.9,49.8,31.8,23845.0,10.2,0.12,2015
131.0,Lancaster University,52.0,35.4,36.1,78.0,34.1,84.7,11512.0,14.9,0.33,2015
132.0,University of Bern,51.9,42.0,36.9,70.1,47.4,80.7,14708.0,22.5,0.14,2015
133.0,"University of Maryland, College Park",51.9,36.5,39.1,83.6,33.2,44.8,31331.0,8.4,0.09,2015
134.0,University of Southampton,51.9,35.2,34.1,79.7,38.9,82.4,20925.0,13.5,0.29,2015
135.0,TU Dresden,51.6,39.8,42.0,70.8,99.5,44.7,35487.0,37.4,0.12,2015
136.0,University of Lausanne,51.4,29.4,39.9,76.5,50.9,85.1,11964.0,13.1,0.22,2015
137.0,VU University Amsterdam,51.4,35.5,43.2,74.9,60,50.6,23280.0,16.3,0.06,2015
138.0,Trinity College Dublin,51.2,39.4,30.3,77.6,30.6,83.9,15521.0,18.0,0.25,2015
139.0,Boğaziçi University,51.1,28.5,27.6,96.8,47.7,54.1,11506.0,25.0,0.07,2015
140.0,Radboud University Nijmegen,51.0,30.5,46.7,73.9,42.8,61.6,17713.0,13.0,0.1,2015
141.0,Colorado School of Mines,50.9,26.1,26.7,97.1,79.4,52.6,5287.0,18.2,0.12,2015
142.0,Texas A&M University,50.9,46.2,51.9,55.1,49.6,49.1,50657.0,21.4,0.09,2015
143.0,Tokyo Institute of Technology,50.9,53.5,52.9,48.1,69.4,37.0,9586.0,7.3,0.13,2015
144.0,Eindhoven University of Technology,50.5,38.3,47.1,57.3,99.9,69.0,8176.0,16.0,0.14,2015
145.0,"Rutgers, the State University of New Jersey",50.5,40.5,45.3,71.0,35.2,34.3,37032.0,17.3,0.08,2015
146.0,University of Leeds,50.4,39.4,39.1,69.3,39.4,67.6,27703.0,14.7,0.21,2015
147.0,Brandeis University,50.3,25.8,29.1,95.3,43.9,54.7,5495.0,12.6,0.22,2015
148.0,Sungkyunkwan University (SKKU),50.2,48.1,50.2,51.7,98.5,35.8,24365.0,20.3,0.09,2015
149.0,University of Birmingham,50.2,42.8,39.8,62.7,36,75.8,25295.0,16.4,0.23,2015
150.0,Indiana University,50.1,46.5,35.1,73.1,-,37.1,62468.0,13.6,0.13,2015
151.0,"University of California, Riverside",50.1,29.4,27.5,91.5,39.5,61.6,20626.0,22.0,0.12,2015
152.0,Dartmouth College,50.0,38.3,35.4,80.4,49.1,33.1,6178.0,6.6,0.16,2015
153.0,Aarhus University,49.9,30.9,47.5,66.5,59.8,66.3,23895.0,13.6,0.14,2015
154.0,University of Exeter,49.7,32.0,32.7,78.0,35.8,79.8,17755.0,18.8,0.28,2015
155.0,National Taiwan University,49.3,48.8,57.3,47.7,43.8,27.5,31891.0,11.9,0.07,2015
156.0,RWTH Aachen University,49.2,39.0,29.9,75.0,69.8,56.8,37917.0,27.6,0.16,2015
157.0,Osaka University,49.1,51.3,48.0,51.1,73.6,29.1,23144.0,7.8,0.09,2015
158.0,University of Liverpool,49.1,31.3,33.2,76.2,40,79.5,18815.0,13.6,0.3,2015
159.0,University of Western Australia,49.1,36.3,38.1,62.2,63.3,87.3,20851.0,20.7,0.27,2015
160.0,University of Copenhagen,49.0,34.0,34.4,73.5,44.4,71.8,27545.0,4.1,0.19,2015
161.0,École Normale Supérieure de Lyon,49.0,38.1,33.8,73.0,29.3,64.4,2218.0,8.0,0.14,2015
162.0,University of Utah,48.6,38.8,36.5,75.0,58.1,27.5,25674.0,16.9,0.09,2015
163.0,University of Freiburg,48.3,38.0,28.1,74.0,81.4,56.7,26467.0,31.2,0.16,2015
164.0,University of Adelaide,48.2,33.8,40.4,61.1,65.3,79.3,20771.0,30.1,0.26,2015
165.0,Istanbul Technical University,48.1,30.2,36.9,79.7,51.1,37.3,34550.0,16.0,0.05,2015
166.0,Karlsruhe Institute of Technology,48.1,40.5,34.9,62.9,82.7,60.1,25294.0,24.6,0.16,2015
167.0,Pompeu Fabra University,48.1,25.1,28.3,88.3,35.9,63.2,10901.0,18.3,0.13,2015
168.0,Tohoku University,48.1,49.7,47.3,49.6,76.8,29.7,17200.0,5.0,0.07,2015
169.0,University of Miami,48.0,42.7,27.2,73.1,-,56.7,15286.0,5.7,0.14,2015
170.0,University of Antwerp,47.9,34.6,33.6,67.7,100,61.0,12346.0,30.3,0.16,2015
171.0,University of Nottingham,47.8,39.9,35.8,62.7,39.6,70.6,30144.0,15.0,0.27,2015
172.0,Université Catholique de Louvain,47.8,37.9,34.9,67.7,46.1,59.7,28856.0,42.0,0.19,2015
173.0,Georgetown University,47.7,51.1,28.2,62.2,80,43.3,15408.0,8.5,0.14,2015
174.0,University of Victoria,47.7,21.6,30.6,86.7,31.6,70.1,17581.0,21.5,0.11,2015
175.0,University of Auckland,47.5,28.6,33.4,68.4,74.2,87.3,29787.0,18.9,0.28,2015
176.0,University of Iowa,47.5,41.9,33.5,71.0,49.3,31.7,27526.0,11.6,0.11,2015
177.0,Syracuse University,47.3,32.4,24.4,87.1,40.6,41.2,19660.0,15.9,0.15,2015
178.0,Joseph Fourier University,47.1,38.0,29.3,73.0,31.3,57.3,16130.0,12.1,0.13,2015
179.0,University of Aberdeen,47.1,28.0,30.2,74.3,42.1,84.1,12938.0,15.8,0.33,2015
180.0,Paris Diderot University – Paris 7,47.0,25.6,19.7,92.2,29.1,67.4,27756.0,14.8,0.17,2015
181.0,University of Delaware,47.0,29.0,36.3,73.1,99.3,40.6,19262.0,15.9,0.1,2015
182.0,Arizona State University,46.9,35.7,37.5,73.1,32.6,29.5,83236.0,29.9,0.09,2015
183.0,Sabancı University,46.9,26.0,27.1,88.5,42.9,44.6,2739.0,15.9,0.06,2015
184.0,University of Vienna,46.9,35.2,39.7,56.3,29.4,91.0,34651.0,20.5,0.25,2015
185.0,Northeastern University,46.8,36.4,21.9,81.3,34,54.7,18539.0,15.1,0.26,2015
186.0,University of Oslo,46.7,36.1,35.2,66.3,36.6,60.3,27139.0,18.8,0.18,2015
187.0,Yeshiva University,46.7,45.2,23.9,77.8,-,27.6,6753.0,5.5,0.07,2015
188.0,Stony Brook University,46.6,32.8,24.4,80.4,31.3,60.5,21908.0,10.9,0.24,2015
189.0,Tel Aviv University,46.6,43.5,51.1,45.5,42.6,46.1,23977.0,24.4,0.04,2015
190.0,University of Ottawa,46.6,37.9,34.7,62.9,45.9,63.2,36733.0,26.3,0.15,2015
191.0,University at Buffalo,46.5,40.1,39.8,57.5,39.6,57.0,25668.0,19.0,0.19,2015
192.0,City University of Hong Kong,46.3,31.0,32.9,68.6,49.8,71.3,10015.0,7.1,0.28,2015
193.0,Fudan University,46.2,45.6,34.0,61.0,49.4,37.4,32175.0,12.2,0.11,2015
194.0,Iowa State University,46.2,36.4,30.9,72.0,54.4,40.6,29991.0,17.4,0.11,2015
195.0,University of Bonn,46.1,32.2,22.2,83.8,-,54.8,32474.0,70.4,0.13,2015
196.0,Lomonosov Moscow State University,46.0,55.9,42.1,33.8,78.5,60.4,30822.0,7.7,0.2,2015
197.0,"St George’s, University of London",46.0,23.1,27.3,86.4,32.4,55.8,2958.0,13.4,0.17,2015
198.0,University of East Anglia,45.9,25.2,22.6,83.7,29.2,76.5,14992.0,14.7,0.28,2015
199.0,University of Leicester,45.7,29.8,31.6,67.1,34.8,83.9,14541.0,13.4,0.35,2015
200.0,Florida Institute of Technology,45.6,19.7,13.1,99.2,53.7,63.0,4408.0,13.7,0.26,2015
201.0,George Washington University,45.6,44.6,25.1,70.0,29.3,39.9,20541.0,12.0,0.16,2015
202.0,Bilkent University,46.47,28.0,27.7,76.0,46.4,44.6,,,,2015
203.0,Cardiff University,46.4,30.5,30.4,69.3,34.8,69.3,23347.0,13.1,0.23,2015
204.0,Goethe University Frankfurt,46.34,28.1,22.4,78.8,38.8,55.6,31861.0,9.3,0.15,2015
205.0,Hebrew University of Jerusalem,46.28,41.5,36.3,57.2,31.5,53.3,17612.0,10.7,0.05,2015
206.0,Hong Kong Polytechnic University,46.22,33.7,36.5,56.5,42.6,69.9,22064.0,25.9,0.26,2015
207.0,Korea University,46.16,48.9,44.3,39.9,98.5,35.9,24043.0,15.8,0.14,2015
208.0,Newcastle University,46.1,30.3,29.6,70.3,35,73.8,20174.0,15.2,0.29,2015
209.0,Technion Israel Institute of Technology,46.03,36.9,37.5,52.0,36.5,60.6,13855.0,19.4,0.04,2015
210.0,Ulm University,45.97,35.0,22.0,73.0,56.7,54.1,9187.0,11.2,0.1,2015
211.0,University of Barcelona,45.91,28.4,28.8,79.7,31,47.8,47491.0,12.2,0.1,2015
212.0,University of Bergen,45.85,29.5,27.9,68.5,34.2,65.3,11623.0,11.1,0.12,2015
213.0,University of Dundee,45.8,24.4,22.5,84.4,47.7,64.5,11628.0,15.3,0.25,2015
214.0,University of Illinois at Chicago,45.74,43.0,34.1,55.1,40.7,53.4,24313.0,9.2,0.17,2015
215.0,University of Innsbruck,45.68,23.9,17.1,77.0,42,93.4,18209.0,16.9,0.39,2015
216.0,University of Reading,45.62,32.8,34.0,58.1,34.9,75.0,12050.0,14.8,0.28,2015
217.0,University of Science and Technology of China,45.56,36.9,27.3,73.6,71.6,26.3,14290.0,7.9,0.02,2015
218.0,University of Strasbourg,45.5,28.6,23.4,74.0,32,69.5,46208.0,17.8,0.21,2015
219.0,University of São Paulo,45.44,51.6,51.6,32.3,40.1,25.3,81402.0,14.6,0.04,2015
220.0,University of Texas at Dallas,45.39,26.0,28.2,77.8,41.6,55.4,16306.0,22.8,0.23,2015
221.0,University of Trieste,45.33,28.7,16.0,88.1,33.3,50.7,18135.0,25.8,0.09,2015
222.0,University of Twente,45.27,32.3,45.3,49.4,89.2,67.2,6631.0,12.0,0.26,2015
223.0,Université Libre de Bruxelles,45.22,26.7,36.2,64.4,50.7,79.4,23819.0,26.1,0.32,2015
224.0,Wake Forest University,45.16,33.3,23.5,81.3,38.2,26.0,7326.0,4.6,0.05,2015
225.0,William & Mary,45.1,36.8,19.9,78.7,30,26.5,7867.0,11.8,0.07,2015
226.0,Yonsei University,45.05,44.5,45.8,44.3,69.7,35.7,24774.0,11.6,0.14,2015
227.0,Autonomous University of Barcelona,44.99,30.4,29.2,67.0,34.6,46.4,30538.0,12.3,0.1,2015
228.0,"Birkbeck, University of London",44.94,28.3,29.3,60.4,28.7,84.4,9454.0,17.2,0.38,2015
229.0,Brunel University London,44.88,22.1,21.4,75.3,31.9,88.8,12613.0,17.6,0.38,2015
230.0,Carleton University,44.82,24.3,24.5,76.9,30.7,61.1,25036.0,29.8,0.18,2015
231.0,Dalhousie University,44.77,33.6,30.0,54.4,68.9,71.6,15064.0,14.4,0.18,2015
232.0,Laval University,44.72,35.8,29.9,58.1,62.7,55.7,27227.0,16.2,0.12,2015
233.0,Mines ParisTech,44.66,39.6,23.2,55.1,99,58.7,1283.0,5.6,0.22,2015
234.0,Nagoya University,44.61,37.5,31.8,59.9,86.3,31.8,15529.0,7.9,0.1,2015
235.0,Rensselaer Polytechnic Institute,44.55,30.9,26.2,67.8,49.9,42.8,6671.0,15.0,0.16,2015
236.0,Simon Fraser University,44.5,24.6,29.3,67.6,41.8,61.4,26640.0,28.3,0.19,2015
237.0,State University of New York Albany,44.45,25.7,35.0,68.9,-,39.6,15387.0,18.5,0.08,2015
238.0,Technical University of Berlin,44.39,42.2,32.3,47.0,63.4,70.4,,,,2015
239.0,Tokyo Metropolitan University,44.34,19.6,9.8,100.0,31,39.5,9303.0,9.9,0.04,2015
240.0,University College Dublin,44.29,31.7,28.1,61.7,33.8,79.4,22193.0,24.5,0.23,2015
241.0,University of Calgary,44.23,34.4,30.5,59.4,41.5,63.1,28341.0,16.5,0.17,2015
242.0,University of Gothenburg,44.18,24.1,38.2,64.4,37,46.8,26420.0,16.4,0.12,2015
243.0,University of Kiel,44.13,31.1,24.3,70.8,42,44.2,24444.0,23.8,0.08,2015
244.0,University of Konstanz,44.08,30.5,33.4,59.4,52.5,57.0,10930.0,59.1,0.12,2015
245.0,University of Milan-Bicocca,44.03,27.1,23.0,76.6,45,40.6,33370.0,72.5,0.05,2015
246.0,University of Technology Sydney,43.97,27.8,32.5,58.7,40.1,86.9,24519.0,44.1,0.31,2015
247.0,University of Western Ontario,43.92,38.3,35.7,47.0,50.7,63.7,27387.0,20.7,0.16,2015
248.0,University of Würzburg,43.87,28.6,17.3,81.4,30,50.2,26576.0,38.4,0.08,2015
249.0,Vienna University of Technology,43.82,43.3,32.4,41.7,64.1,75.9,26419.0,52.0,0.27,2015
250.0,York University,43.77,27.5,35.3,62.9,34.1,59.7,48007.0,39.4,0.09,2015
251.0,Aalto University,43.72,31.8,31.3,50.2,64.5,59.4,16099.0,24.2,0.17,2015
252.0,Federico Santa María Technical University,43.67,13.0,10.1,99.7,28.1,48.7,11718.0,34.0,0.02,2015
253.0,Medical University of Vienna,43.62,28.6,17.0,71.1,33.7,73.1,7426.0,2.9,0.28,2015
254.0,Nanjing University,43.57,34.6,23.3,59.6,51.7,50.2,29743.0,13.3,0.1,2015
255.0,National Tsing Hua University,43.52,39.4,40.3,49.1,49.4,24.8,10221.0,13.5,0.05,2015
256.0,"National University of Ireland, Galway",43.47,26.7,24.8,62.8,43.1,71.7,14067.0,26.8,0.14,2015
257.0,Queen’s University,43.42,37.3,33.4,48.2,59,55.4,20488.0,22.1,0.1,2015
258.0,Queen’s University Belfast,43.37,30.1,25.1,52.2,43.7,88.6,17940.0,17.9,0.3,2015
259.0,Swedish University of Agricultural Sciences,43.32,27.9,25.2,59.9,99.8,49.6,3879.0,4.6,,2015
260.0,Technical University of Darmstadt,43.28,36.9,33.7,42.0,88.9,59.6,20300.0,53.6,0.18,2015
261.0,University of Bremen,43.23,33.9,27.6,55.7,46.3,53.0,18590.0,25.6,0.11,2015
262.0,University of Hawai’i at Mānoa,43.18,35.1,30.7,51.5,38.3,59.4,,,,2015
263.0,University of Iceland,43.13,14.9,24.7,74.8,64,59.1,13960.0,25.9,0.08,2015
264.0,University of Münster,43.08,30.6,18.1,73.0,38.2,48.2,39838.0,46.1,0.08,2015
265.0,University of New Mexico,43.03,29.6,23.4,73.1,44.5,32.2,,,,2015
266.0,University of Newcastle,42.99,26.5,29.9,57.5,75.6,70.6,23508.0,21.9,0.18,2015
